kepid,kepoi_name,kepler_name,koi_score,koi_disposition,koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_impact,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_kepmag
8845221,K07098.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,5.40346248,0.521,7.6494,261350.0,2851.3,108.46,1559.0,1398.38,6350.0,3.921,1.984,13.615
8848104,K07100.01,,0.303,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.824851807,1.185,1.93637,30099.0,642.2,78.0,2539.0,9801.46,5658.0,3.903,1.654,12.372
8848115,K07101.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,0.82484293,0.03,1.383,618.6,10.0,97.92,8138.0,1040816.86,4148.0,1.458,41.424,12.721
8868657,K07102.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,4.4473549,0.98,18.99,203.6,25.9,1.52,954.0,195.56,5531.0,4.597,0.764,15.989
9762514,K07227.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,7.51509713,0.934,2.62,187.1,10.1,1.23,685.0,51.99,4867.0,4.63,0.696,15.52
9762519,K07228.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,7.51514595,0.84,3.54486,117460.0,1676.8,35.8,842.0,118.99,5624.0,4.516,0.777,13.711
9777062,K07229.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,19.230038188,0.694,7.04412,266180.0,7232.1,186.53,1361.0,810.65,7703.0,3.844,2.916,12.241
9786821,K07230.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,21.120005744,0.986,2.05573,13054.0,443.9,31.2,880.0,141.75,6195.0,4.069,1.598,11.51
9790965,K07231.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.82206761,1.216,3.8281,26190.0,486.3,91.21,2941.0,17747.85,6531.0,3.962,1.921,13.388
9811915,K07232.01,,0.984,CANDIDATE,CANDIDATE,0,0,0,0,1.96682825,0.415,1.645,214.3,9.5,1.18,1283.0,638.54,5595.0,4.581,0.796,15.612
9818732,K07233.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,45.035589512,0.499,9.8341,404840.0,1763.5,82.4,600.0,30.66,6484.0,4.386,1.153,14.529
10665749,K07359.01,,0.965,CANDIDATE,CANDIDATE,0,0,0,0,4.237447181,0.187,0.3792,350.1,11.1,2.26,1172.0,446.38,5993.0,4.425,0.993,15.504
10680424,K07361.01,,1.0,CANDIDATE,CANDIDATE,0,0,0,0,0.92623983,0.058,1.267,411.4,9.1,1.16,1208.0,504.34,4494.0,4.692,0.591,16.28
10685175,K07362.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,3.10197712,0.984,7.083,124.6,63.3,2.64,2246.0,6009.05,8709.0,4.232,1.797,12.075
10686876,K07363.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.618414643,0.356,4.99923,200860.0,3260.0,109.33,2582.0,10502.8,8143.0,3.96,2.361,11.727
10686930,K07364.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,2.61844178,0.182,3.203,45.1,12.7,2.16,2033.0,4044.74,5088.0,3.502,3.293,12.388
10711913,K07365.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,19.407958161,0.905,6.09676,142060.0,2506.6,44.96,633.0,37.92,5702.0,4.485,0.799,15.521
10732401,K07366.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,0.933747375,1.063,5.974,198.9,35.9,8.93,2003.0,3820.18,6224.0,4.454,1.024,14.74
11906217,K07490.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,37.910213899,0.963,3.11152,103470.0,1065.9,29.45,358.0,3.89,4623.0,4.686,0.56,14.43
11913052,K07491.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,3.74785307,0.217,3.444,145.9,17.0,9.04,2440.0,8389.62,4929.0,3.001,7.7,13.846
11913071,K07492.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.747835042,0.547,5.28519,188920.0,6016.2,141.7,2697.0,12482.82,8529.0,3.769,3.065,9.532
11922648,K07494.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.75643185,0.115,2.397,51.6,9.6,0.58,1366.0,821.36,5696.0,4.57,0.812,14.529
11922782,K07495.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.756466865,0.824,4.7781,188220.0,541.9,87.4,1831.0,2652.65,5726.0,4.077,1.465,10.46
11923819,K07496.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,33.159475806,0.768,9.01353,222170.0,3733.6,146.47,1068.0,307.53,7967.0,4.001,2.379,11.562
11959569,K07497.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,46.14869106,0.002,19.092,349630.0,1021.3,114.2,647.0,41.46,5383.0,3.908,1.935,12.387
11966557,K07498.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,60.2976774,0.596,14.2561,315890.0,1215.8,63.57,481.0,12.63,5995.0,4.434,0.977,15.68
5897826,K00126.02,,0.997,CANDIDATE,CANDIDATE,0,0,0,0,0.875197345,1.004,0.052,0.0,0.0,0.73,2518.0,9497.39,5855.0,3.999,1.796,13.109
3240158,K01106.03,,0.949,CANDIDATE,CANDIDATE,0,0,0,0,13.2298203,0.435,3.566,157.8,10.0,1.5,856.0,126.84,6049.0,4.353,1.176,14.818
2837111,K01110.02,,0.047,CANDIDATE,CANDIDATE,0,0,0,0,3.71840884,0.192,3.611,77.2,9.6,0.84,1184.0,464.19,5982.0,4.493,0.96,14.794
3241619,K06312.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.703347524,0.223,3.3039,504410.0,1288.0,47.62,1202.0,495.27,5325.0,4.657,0.648,12.524
3241662,K06313.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.70332915,0.307,1.663,98.5,8.9,0.86,1420.0,965.03,5749.0,4.547,0.864,15.191
3245000,K06314.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,20.413812,1.158,5.806,496.4,11.6,16.5,586.0,27.84,5514.0,4.569,0.826,15.38
3247294,K06316.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,67.41958542,0.72,7.645,182170.0,836.0,49.46,470.0,11.48,6071.0,4.425,0.962,13.924
3248332,K06317.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,7.363572395,0.922,5.7545,129700.0,224.9,82.22,1287.0,649.25,6793.0,4.208,1.508,13.102
3323289,K06319.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,33.693201537,0.379,7.44219,508770.0,1618.4,68.86,518.0,17.07,5427.0,4.448,0.899,14.898
4758350,K06447.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.120997701,1.114,11.243,145.6,58.1,66.58,3992.0,60096.61,6720.0,3.373,4.845,12.964
4758368,K06448.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.874967748,0.817,10.0159,31526.0,1566.6,378.99,4440.0,91765.97,4588.0,2.232,18.328,10.805
4768756,K06451.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,2.40440112,0.669,5.49,27.1,16.7,0.42,1172.0,447.52,5433.0,4.55,0.769,12.632
4769824,K06452.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,21.926779,0.542,10.05,198.6,10.5,1.26,618.0,34.52,5853.0,4.544,0.868,15.407
4773155,K06453.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,25.706001174,0.43,10.969,464960.0,2008.1,67.11,579.0,26.55,5642.0,4.498,0.903,13.592
5353938,K06568.01,,0.951,CANDIDATE,CANDIDATE,0,0,0,0,6.27651592,0.172,1.973,166.0,8.9,0.65,532.0,18.89,3914.0,4.748,0.515,15.516
5359678,K06569.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.115304946,0.89,4.88748,149520.0,1398.8,61.66,1404.0,918.39,6367.0,4.419,1.087,14.154
5385469,K06571.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,12.422524,0.566,13.55,33.9,6.7,0.86,1107.0,354.37,7225.0,4.281,1.414,13.087
5385667,K06573.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,12.4261809,0.98,29.09,92.2,39.0,1.88,976.0,214.85,5948.0,4.106,1.432,13.219
5389184,K06575.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1.06995136,0.176,1.322,54.8,10.8,0.9,1991.0,3730.45,5869.0,4.274,1.221,14.174
6421483,K06703.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.158398259,0.996,8.1633,93038.0,217.0,101.02,1829.0,2649.52,5210.0,3.778,1.946,13.024
6423922,K06705.01,,0.413,CANDIDATE,CANDIDATE,0,0,0,0,0.9951412,0.998,5.588,101.7,17.6,0.22,509.0,15.69,3325.0,5.364,0.109,15.673
6436505,K06707.01,,0.993,CANDIDATE,CANDIDATE,0,0,0,0,43.535891,0.258,4.712,576.6,13.9,1.86,444.0,9.19,5481.0,4.592,0.778,15.857
6437993,K06708.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.39797542,0.077,9.06,43.2,15.5,0.49,1316.0,709.8,5074.0,4.536,0.761,12.763
6442246,K06709.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,2.2127498,0.229,3.054,22.7,9.3,0.68,1801.0,2494.14,6195.0,4.106,1.405,13.386
6443392,K06710.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.776976021,1.222,1.95401,21245.0,1582.9,48.15,2083.0,4459.03,5999.0,4.423,1.042,12.723
7137798,K06836.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.25353739,0.82,5.74622,182830.0,904.8,96.65,2056.0,4215.56,6951.0,4.119,1.662,13.451
7177553,K06837.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,17.99646148,1.091,4.65638,62755.0,1951.8,114.45,1004.0,240.38,5684.0,3.788,2.249,11.511
7177892,K06838.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.386249249,1.135,2.99104,47188.0,560.0,78.6,2137.0,4939.8,6226.0,4.135,1.594,11.766
7198648,K06840.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,0.566799833,0.851,5.543,198.0,54.0,1.27,1900.0,3084.6,5488.0,4.584,0.789,15.524
7199935,K06841.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,0.566795728,0.653,2.79,18.9,12.4,0.64,2755.0,13656.59,6130.0,4.151,1.393,13.379
7200102,K06842.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,14.665759784,0.576,3.65814,336980.0,1143.6,67.17,712.0,60.89,5385.0,4.369,1.002,15.213
7200225,K06843.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,0.566780836,0.005,4.937,60.9,18.7,0.75,2204.0,5608.62,5949.0,4.493,0.962,15.328
8488381,K07888.01,,0.532,CANDIDATE,CANDIDATE,0,0,0,0,4.7368156,0.218,2.84,35.3,6.9,0.6,1137.0,395.05,6088.0,4.456,1.011,13.922
8111622,K06968.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,15.44605962,0.3,4.5963,330910.0,2025.2,52.93,701.0,57.04,5838.0,4.529,0.897,15.488
8112013,K06969.01,,0.276,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.790518325,0.643,3.34624,61542.0,2493.3,32.19,1850.0,2761.65,6586.0,4.319,1.219,12.45
8115647,K06970.01,,0.987,CANDIDATE,CANDIDATE,0,0,0,0,40.7698541,0.202,2.997,239.8,8.8,1.87,585.0,27.73,5884.0,4.306,1.21,14.908
8120820,K06971.01,,0.358,CANDIDATE,CANDIDATE,0,0,0,0,129.222771,0.867,7.272,445.3,12.0,2.01,288.0,1.63,4934.0,4.515,0.809,14.784
8128965,K06974.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,7.140373046,0.309,7.07032,205260.0,3250.0,61.56,1132.0,388.56,5945.0,4.168,1.333,13.232
8129189,K06975.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,53.647084859,0.432,19.9499,219100.0,3272.4,142.04,753.0,75.91,5261.0,3.506,2.943,12.479
8878681,K07103.01,,0.003,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.496328637,1.199,2.73115,20527.0,1412.4,112.28,2317.0,6804.42,6757.0,3.842,2.615,11.211
8879427,K07104.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,16.31328124,0.768,4.45731,71589.0,982.3,30.85,747.0,73.51,6008.0,4.44,1.006,14.524
8879915,K07105.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.721313779,0.315,3.54768,534620.0,742.8,83.69,1627.0,1658.35,5960.0,4.371,1.073,15.187
8881169,K07106.01,,0.981,CANDIDATE,CANDIDATE,0,0,0,0,5.01880305,0.172,1.823,98.7,10.3,1.08,1178.0,455.98,6220.0,4.398,1.083,14.541
8890996,K07107.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1.50650745,0.677,2.622,27.8,14.4,1.13,2498.0,9242.43,6839.0,4.003,2.02,12.491
8906676,K07108.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,8.209514329,1.079,4.14104,141390.0,6579.3,149.52,1371.0,834.79,6258.0,3.882,2.111,12.121
8938628,K07109.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.431126546,1.161,2.7986,40248.0,308.5,47.48,1251.0,580.05,5815.0,4.349,0.969,13.681
8940961,K07110.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.583334941,0.781,4.4854,177070.0,368.8,52.0,1548.0,1362.14,5846.0,4.472,0.953,14.932
9821078,K07234.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,8.429438192,0.428,3.94306,456350.0,3072.5,49.49,582.0,27.16,4268.0,4.602,0.68,14.117
9837013,K07236.01,,0.933,CANDIDATE,CANDIDATE,0,0,0,0,14.461834,0.065,7.156,80.2,9.0,1.05,785.0,89.86,5457.0,4.239,1.196,14.75
9850387,K07238.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.374249107,0.771,5.3181,136660.0,520.3,96.85,2725.0,13078.76,7053.0,3.958,2.121,13.549
9850912,K07239.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,8.4804737,0.33,6.157,337.0,14.5,1.85,930.0,176.51,6092.0,4.471,0.998,15.79
9873869,K07241.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.994773558,0.416,4.48893,259760.0,5742.0,62.69,1264.0,604.21,6253.0,4.271,1.181,13.038
10736223,K07367.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.105094098,0.161,4.38191,730500.0,3732.8,267.59,3771.0,47811.67,8011.0,3.773,2.927,13.651
10743600,K07369.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.8170226,0.843,2.974,167700.0,240.1,57.56,1947.0,3416.07,5780.0,4.438,1.0,17.206
10753734,K07371.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,19.40669392,0.424,5.27765,464520.0,1496.8,57.97,597.0,30.05,5622.0,4.588,0.778,13.564
10794242,K07372.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,7.143708297,0.162,5.83451,202680.0,2368.6,44.78,943.0,187.0,5655.0,4.386,0.992,14.17
10794405,K07373.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,0.952377862,1.248,4.0869,2122.3,390.8,28.44,1713.0,2023.36,5662.0,4.524,0.863,14.713
10809677,K07374.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.521050679,1.266,3.5323,4879.8,337.2,256.2,2434.0,8306.9,5149.0,3.109,6.619,13.942
10812541,K07375.01,,0.996,CANDIDATE,CANDIDATE,0,0,0,0,4.84847245,0.191,0.874,554.7,11.4,1.51,667.0,46.85,4137.0,4.625,0.647,14.849
11967004,K07499.01,,0.019,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.941635737,1.071,2.46683,69814.0,1243.7,59.71,1728.0,2109.03,6525.0,4.381,1.161,13.898
11968490,K07500.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.539445498,1.214,2.2821,25302.0,511.4,68.65,2959.0,18153.51,6486.0,4.174,1.456,13.698
11970288,K07501.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,20.7106853,1.252,42.737,1003.0,154.4,89.55,1246.0,570.64,6956.0,3.738,2.888,11.308
12004679,K07502.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.521245368,0.231,4.24027,418380.0,1495.4,56.59,1241.0,560.57,5605.0,4.486,0.854,13.231
12004680,K07503.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,2.52122764,0.298,2.249,127.3,8.9,0.91,1177.0,453.48,5546.0,4.575,0.81,15.301
12013615,K07505.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,8.202869679,0.561,7.29811,345940.0,6499.9,110.46,1190.0,474.09,6060.0,4.059,1.643,13.878
12016243,K07506.01,,1.0,CANDIDATE,CANDIDATE,0,0,0,0,11.8436119,0.067,6.044,199.3,10.4,1.41,830.0,111.98,6077.0,4.471,0.999,15.193
12022517,K07507.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.442714533,1.142,3.36034,60039.0,964.8,47.02,1157.0,423.13,5819.0,4.501,0.861,15.715
6307521,K01126.02,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,475.91706,1.222,22.86,967.3,15.3,28.22,221.0,0.56,5334.0,4.372,1.004,15.259
11129738,K01427.02,,0.891,CANDIDATE,CANDIDATE,0,0,0,0,4.88446644,0.776,2.057,221.0,9.1,0.84,579.0,26.5,3883.0,4.725,0.517,15.84
10028792,K01574.04,,0.946,CANDIDATE,CANDIDATE,0,0,0,0,8.9772888,0.702,4.72,97.5,10.3,1.79,1113.0,362.75,5597.0,3.963,1.699,14.6
4860678,K01602.02,,0.899,CANDIDATE,CANDIDATE,0,0,0,0,3.03359398,0.023,4.026,95.6,12.3,1.55,1529.0,1294.06,5557.0,4.037,1.616,14.943
5531953,K01681.04,,0.999,CANDIDATE,CANDIDATE,0,0,0,0,21.9139549,1.2,3.271,584.4,11.8,10.39,303.0,2.01,3638.0,4.844,0.42,15.855
4349442,K01803.03,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,6.238315363,0.707,2.501,82.9,5.3,0.7,746.0,73.27,4914.0,4.61,0.724,13.26
7765528,K01840.02,,0.842,CANDIDATE,CANDIDATE,0,0,0,0,9.3888216,1.14,4.154,192.7,9.6,20.91,963.0,202.91,5846.0,4.278,1.24,14.915
3327980,K06321.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.115510941,0.492,7.2877,415160.0,1351.5,191.42,2701.0,12609.03,7563.0,3.883,2.638,12.119
3329643,K06322.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,1.015044104,0.984,10.994,158.2,33.6,1.98,1979.0,3627.61,5910.0,4.318,1.124,14.956
3335816,K06323.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.711013336,1.192,3.31024,24989.0,757.0,55.69,1436.0,1003.75,6338.0,4.256,1.247,12.084
3337438,K06324.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,2.97606298,0.363,4.124,72.2,17.8,5.65,2615.0,11065.06,5321.0,3.158,6.669,13.498
3337548,K06325.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,2.97586085,0.117,4.513,105.9,9.1,0.85,1135.0,392.05,5481.0,4.508,0.835,15.669
3339538,K06326.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,14.658013949,1.141,3.03316,129640.0,3361.5,121.59,855.0,126.35,5146.0,3.986,1.626,13.391
3341934,K06327.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,18.839487435,0.421,5.62797,182720.0,2003.1,45.2,734.0,68.54,6208.0,4.454,1.024,15.291
3343866,K06328.01,,0.004,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0.555973803,0.563,1.271,75.3,23.3,1.9,3049.0,20544.64,5445.0,3.776,2.117,13.755
4839180,K06456.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.426344495,0.668,5.84235,276140.0,732.5,78.3,1316.0,709.74,6228.0,4.277,1.226,13.501
4840263,K06457.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.957823876,0.992,3.7232,104690.0,454.1,110.91,2649.0,11612.14,5908.0,3.865,2.033,13.988
4840818,K06458.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,5.024768971,1.038,3.82433,53046.0,696.5,42.15,1159.0,425.9,6322.0,4.444,0.989,14.355
4847832,K06459.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,30.960216668,0.58,15.4308,340410.0,4578.3,62.08,527.0,18.3,5291.0,4.423,0.926,12.45
4851217,K06460.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.470283788,0.804,7.8391,193830.0,967.7,157.82,2657.0,11792.22,7823.0,3.885,2.675,11.108
4851338,K06461.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.23516416,0.678,4.713,64.6,13.0,0.92,1866.0,2861.14,6249.0,4.428,1.076,15.005
4851356,K06462.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.23513471,0.716,5.44,42.8,12.0,0.7,1743.0,2172.96,5930.0,4.436,0.997,14.712
4862332,K06463.01,,0.002,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0.8903331,0.322,2.643,134.1,10.8,20.96,5714.0,251387.46,4981.0,2.437,18.374,13.915
4862625,K06464.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,20.000242814,1.004,5.0042,13138.0,796.5,21.57,746.0,73.09,6373.0,4.438,1.047,13.718
5393558,K06576.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,10.217121652,0.786,4.35647,205220.0,3617.5,81.1,994.0,230.53,5931.0,4.196,1.349,13.752
5397905,K06577.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0.618060842,0.944,1.892,25.1,9.6,0.51,1854.0,2791.09,5339.0,4.503,0.793,13.426
5444392,K06578.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.759764419,0.545,5.72501,393270.0,1728.1,138.54,2715.0,12833.03,5807.0,3.93,1.909,11.378
5456979,K06579.01,,0.997,CANDIDATE,CANDIDATE,0,0,0,0,2.6528082,0.434,2.297,153.1,9.8,1.17,1280.0,633.57,5778.0,4.48,0.935,15.668
5460835,K06580.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,21.539269242,0.908,5.32432,143750.0,2642.2,53.0,674.0,48.89,6136.0,4.487,0.933,14.293
5462901,K06581.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,5.270733213,0.428,2.7822,293640.0,553.0,37.93,693.0,54.59,4348.0,4.601,0.678,15.953
5466109,K06582.01,,0.786,CANDIDATE,CANDIDATE,0,0,0,0,2.43135542,0.12,1.401,123.6,9.3,1.07,1422.0,965.4,6231.0,4.488,0.955,15.225
5471010,K06583.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,12.4232158,0.245,17.67,261.5,23.6,1.3,685.0,51.91,5497.0,4.577,0.809,15.639
6447326,K06711.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,4.3206933,0.973,50.68,147.9,35.7,1.66,1205.0,499.09,6225.0,4.45,1.031,15.604
6448768,K06712.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,16.486796364,0.309,7.06797,48943.0,3181.5,46.92,1053.0,290.46,6020.0,3.86,2.097,13.645
6449291,K06713.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,5.7768734,0.994,5.762,71.0,10.1,3.13,1399.0,905.0,5473.0,3.796,2.162,13.712
6449552,K06714.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,20.148807707,0.215,8.52557,526950.0,3487.5,68.52,631.0,37.55,5547.0,4.447,0.918,14.904
6452742,K06715.01,,0.61,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.687772143,1.166,2.56725,40368.0,679.8,46.27,2097.0,4569.67,5885.0,4.413,0.933,14.726
6464285,K06716.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.843651274,0.405,2.80468,305450.0,1509.3,39.98,1553.0,1371.12,5220.0,4.578,0.695,13.826
6466939,K06717.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.142946648,0.479,3.40234,412550.0,1054.4,43.5,1293.0,660.96,5058.0,4.651,0.608,14.454
6468938,K06718.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,7.217010987,1.287,4.4215,78714.0,1307.0,89.71,1096.0,341.36,6047.0,4.246,1.211,13.272
8429014,K07885.01,,0.001,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,9.72869627,1.274,5.628,252.2,19.1,42.47,1126.0,379.75,6881.0,4.301,1.351,13.542
7200301,K06844.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,0.566791802,0.679,2.2,49.3,15.6,0.66,2040.0,4113.39,5691.0,4.544,0.887,14.702
7203179,K06845.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.245738777,0.397,8.61629,483490.0,2121.8,99.05,1737.0,2156.25,6508.0,4.287,1.312,13.432
7203194,K06846.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,2.24572117,0.596,3.88,48.2,13.6,0.74,1479.0,1131.64,6158.0,4.455,1.026,14.244
7204073,K06847.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,0.566801906,0.155,1.626,89.7,27.0,0.55,1344.0,774.11,4208.0,4.662,0.583,12.663
7212722,K06848.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.316171991,0.7,4.03025,251480.0,2338.3,49.53,1288.0,651.03,5932.0,4.58,0.795,13.969
7217088,K06849.01,,0.997,CANDIDATE,CANDIDATE,0,0,0,0,12.54474243,0.185,1.24,263.1,10.8,1.88,840.0,117.9,5767.0,4.316,1.159,15.082
7281217,K06851.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,0.566810701,0.982,6.19,200.0,45.9,1.49,1921.0,3220.92,5593.0,4.584,0.752,15.644
7281229,K06852.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.566813319,1.196,3.752,129.1,17.0,23.19,2313.0,6742.52,6108.0,4.466,1.03,15.972
